chrom	marker_pos	genetic
X	3484040	24.5689998784983
X	3555185	25.0813906859985
X	3555317	25.3801699612995
X	3617378	25.3801700112999
X	3627649	25.3801700613003
X	3638964	25.3801701113007
X	3643623	25.3801701613011
X	3648169	26.4215489107992
X	3656090	26.4215489607996
X	3662747	26.4215490107999
X	3742906	26.4215490608003
X	3757150	26.4215491108007
X	3765347	26.4215491608011
X	3800914	26.4215492108015
X	3817351	26.4215492607982
X	3817761	26.4215493107986
X	3822223	26.421549360799
X	3823238	26.4215494107993
X	3825562	26.9343712746013
X	3826762	26.9343713246017
X	3838858	26.9343713745984
X	3858410	26.9343714245988
X	3860545	26.9343714745992
X	3861067	26.9343715245996
X	3874132	26.9343715745999
X	3875725	26.9343716246003
X	3879110	27.3857813348004
X	3880350	27.8997124952984
X	3882890	27.8997125452988
X	3891636	27.8997125952992
X	3912652	28.8133749851986
X	3979795	28.813375035199
X	3980618	28.8133750851994
X	3988646	29.1145184349989
X	3997301	29.5681399981004
X	4025896	29.8689800122011
X	4039880	29.8689800622014
X	4040743	29.8689801121982
X	4046860	29.8689801621986
X	4047084	29.8689802121989
X	4053574	29.8689802621993
X	4068421	29.8689803121997
X	4076700	29.8689803622001
X	4103644	29.8689804122005
X	4109541	29.8689804622009
X	4116132	29.8689805122012
X	4158915	30.382933434601
X	4164149	30.6793205801987
X	4182407	30.6793206301991
X	4184717	30.6793206801995
X	4198687	31.1958667854014
X	4202010	31.4948467795984
X	4204752	31.4948468295988
X	4204857	31.4948468795992
X	4215921	31.4948469295996
X	4223157	31.4948469796
X	4228087	31.9425693847988
X	4233159	32.2456940537013
X	4242467	33.1588252537986
X	4244612	33.4592869533008
X	4247943	34.4373667738
X	4259470	34.4373668238004
X	4286414	34.4373668738008
X	4293318	34.4373669238012
X	4323471	34.4373669738015
X	4341023	34.4373670237983
X	4414387	34.4373670737987
X	4427354	34.9495540710996
X	4433966	34.9495541210999
X	4444609	34.9495541711003
X	4449661	35.2495695580983
X	4453882	35.5574704106984
X	4457789	35.6498770370017
X	4460979	35.9577498159015
X	4463162	36.2607836190982
X	4474670	36.7746947908017
X	4480563	36.7746948407985
X	4485077	36.7746948907989
X	4491439	36.7746949407992
X	4509571	36.7746949907996
X	4525464	36.7746950408
X	4526629	36.7746950908004
X	4527039	37.0736988128992
X	4541170	37.5887312906016
X	4546529	37.8877383891013
X	4552060	37.8877384391017
X	4552493	37.8877384890984
X	4553740	38.3999284940983
X	4597106	38.3999285440987
X	4626222	38.9127833290986
X	4636047	39.4249993265985
X	4638940	39.4249993765989
X	4639749	39.4249994265992
X	4645177	39.4249994765996
X	4649857	39.4249995266
X	4666841	39.4249995766004
X	4670554	39.7256536726018
X	4673558	40.0335511388002
X	4675823	40.1259805148984
X	4676587	40.4338530173991
X	4680067	40.7379411164984
X	4693739	41.0447860653003
X	4693779	41.3483171648986
X	4695212	41.655156787001
X	4711128	41.9587104938
X	4712645	41.9587105438004
X	4717690	41.9587105938008
X	4719373	42.4709231531015
X	4729960	42.9831777410982
X	4732064	43.4960620728998
X	4736398	44.0083245038986
X	4738854	44.5205368327006
X	4759153	44.520536882701
X	4783201	44.5205369327014
X	4791518	44.5205369827017
X	4828097	44.5205370326985
X	4852880	44.5205370826989
X	4856123	44.5205371326992
X	4899601	44.5205371826996
X	4900416	45.0333886061017
X	4902254	45.5462400295983
X	4908243	45.5462400795986
X	4908462	45.546240129599
X	4910067	45.5462401795994
X	4944838	45.5462402295998
X	4954178	45.5462402796002
X	4972802	45.8420159622983
X	4975714	46.3581810729993
X	5006838	46.4386559095983
X	5015548	46.4386559595987
X	5017275	46.4386560095991
X	5023852	46.7481500889007
X	5024933	46.8306799437014
X	5036609	47.139743010699
X	5060736	47.2250311561002
X	5091824	47.2250312061005
X	5111341	47.2250338863996
X	5115191	47.5301396284995
X	5122956	47.832236214701
X	5138955	47.8322362647014
X	5152611	47.8322363147017
X	5234701	48.134303864299
X	5248614	48.4306705365998
X	5252713	48.4306705866002
X	5255958	48.727060150999
X	5257182	48.7270602009994
X	5269741	48.7270602509998
X	5283328	48.7270603010002
X	5291809	48.7270603510005
X	5305483	48.7270604010009
X	5339923	48.7270604510013
X	5344846	48.7270605010017
X	5346441	48.7270605509984
X	5354675	49.2392765317018
X	5356337	49.7521313323014
X	5360937	49.7521313823017
X	5365224	50.2643243552011
X	5374162	50.2643244052015
X	5375086	50.2643244551982
X	5377816	50.2643245051986
X	5383605	50.264324555199
X	5389395	50.7771498854017
X	5392269	50.7771499353985
X	5400133	50.7771499853989
X	5403008	50.7771500353992
X	5406267	50.7771500853996
X	5425418	50.7771501354
X	5432718	50.7771501854004
X	5442861	51.2893519604986
X	5448844	51.289352010499
X	5503826	51.2893520604994
X	5510105	51.2893521104997
X	5510995	51.5890004823013
X	5516866	52.1044504732999
X	5522249	52.1958608907989
X	5524771	52.5005084611985
X	5540063	52.8039451283003
X	5540820	53.1075291689012
X	5549871	53.1075292189016
X	5560720	53.1075292688984
X	5593630	53.1075293188987
X	5597372	53.1075293688991
X	5611815	53.4033771303002
X	5626759	53.9184416565986
X	5698102	54.0005863309016
X	5714553	54.0005863808983
X	5725808	54.0868125078014
X	5766085	54.6029362320005
X	5784900	54.9018325534016
X	5789381	54.9018326033984
X	5791760	54.9018326533987
X	5793401	55.3475555887017
X	5794919	55.3475556386984
X	5837839	55.3475556886988
X	5848158	55.3475557386992
X	5891566	56.3231719430987
X	5941786	56.8336813563001
X	5943131	56.8336814063005
X	5945049	56.8336814563008
X	5958810	56.8336815063012
X	5962082	56.8336815563016
X	5965843	56.8336816062983
X	5972658	56.8336816562987
X	5975628	56.8336817062991
X	5983119	56.8336817562995
X	5984988	56.8336818062999
X	5990410	56.8336818563002
X	6015391	56.8336819063006
X	6016714	56.833681956301
X	6018211	57.132688641901
X	6020910	57.6477211218007
X	6050865	57.9467277531003
X	6062949	57.9467278031007
X	6067689	57.946727853101
X	6075218	57.9467279031014
X	6093280	57.9467279531018
X	6093619	58.2431006113984
X	6096498	58.2431006613988
X	6104697	58.5383712670991
X	6113265	59.0523700281992
X	6114211	59.5652464095001
X	6114462	60.0784748668993
X	6118594	60.5249792729992
X	6118750	60.5249793229996
X	6128122	61.5010633774982
X	6128740	62.0116268718994
X	6147556	62.5244616570999
X	6192624	62.5244617071003
X	6201087	62.5244617571007
X	6203666	62.524461807101
X	6205867	62.5244618571014
X	6211065	62.5244619071018
X	6212378	62.5244619570985
X	6224020	62.5244620070989
X	6224070	62.5244620570993
X	6240846	62.5244621070997
X	6246446	62.5244621571001
X	6247634	62.5244622071004
X	6251441	62.5244622571008
X	6263868	62.5244623071012
X	6266035	62.8269417839983
X	6269883	63.3419349315991
X	6285209	63.6410305042009
X	6285882	64.6224378152001
X	6387069	64.9251164443995
X	6393965	65.3740274256998
X	6400425	65.679051651201
X	6401624	66.1923572960004
X	6478029	66.7062976808011
X	6480036	67.0120921269991
X	6481296	67.3119674978007
X	6507512	67.6195614185017
X	6541233	67.7022672509011
X	6549381	67.7022673009014
X	6562845	67.7767168833998
X	6581553	67.7767169334002
X	6588511	67.7767169834005
X	6592209	68.2948019994001
X	6593445	68.2948026951999
X	6604373	68.2948027452003
X	6611275	68.3700868509004
X	6624073	68.8862821283001
X	6628410	69.181977620301
X	6635276	69.1819776703014
X	6650715	69.1819777203018
X	6654659	69.1819777702985
X	6670251	69.1819778202989
X	6675471	69.1819778702993
X	6702972	69.1819779202997
X	6710210	69.1819779703001
X	6713510	69.1819780203004
X	6717208	69.1819780703008
X	6719894	69.1819781203012
X	6727587	69.1819781703016
X	6798075	69.1819782202983
X	6826425	69.4783685574002
X	6829611	69.4783686074006
X	6888910	69.7747682806003
X	6892749	70.0710520866014
X	6939275	70.0710521366018
X	6939276	70.0710521865985
X	6954121	70.0710522365989
X	7032214	70.3673278241004
X	7065688	70.3673278741007
X	7065689	70.3673279241011
X	7072065	70.3673279741015
X	7080803	70.3673280240982
X	7092113	70.3673280740986
X	7093932	70.367328124099
X	7103756	70.3673281740994
X	7108936	70.3673282240998
X	7157233	70.3673282741001
X	7171517	70.3673283241005
X	7193936	70.3673283741009
X	7220470	70.3673284241013
X	7237108	70.3673284741017
X	7252064	70.3673285240984
X	7260340	70.3673285740988
X	7295563	70.3673286240992
X	7306681	70.3673286740996
X	7311868	70.3673287240999
X	7322907	70.3673287741003
X	7330342	70.3673288241007
X	7330932	70.8795183248985
X	7331885	70.8795183748989
X	7336315	70.8795184248993
X	7363761	70.8795184748997
X	7516978	70.8795185249
X	7601613	70.8795185749004
X	7604118	70.8795186249008
X	7609710	71.3910734983001
X	7610719	71.3910735483005
X	7866197	71.3910735983009
X	7924476	71.6939800332984
X	7930999	71.9975371885994
X	7933557	72.3010829306004
X	7938486	72.6046274902001
X	7952673	72.6046275402005
X	7954516	72.6046275902008
X	8005825	72.6046276402012
X	8015339	72.6046276902016
X	8040715	72.6046277401983
X	8042009	72.6046277901987
X	8067778	72.6046278401991
X	8071211	72.6046278901995
X	8093275	72.6046279401999
X	8097206	73.1168181682988
X	8098596	73.1168182182992
X	8130392	73.1168182682995
X	8161933	73.4157483251001
X	8257128	73.931855536699
X	8305027	74.0186836670982
X	8314921	74.5348011042006
X	8327703	74.8317249384017
X	8383537	74.8317249883985
X	8393246	74.8317250383989
X	8429584	74.8317250883993
X	8438526	74.8317251383996
X	8440765	74.8317251884
X	8556653	74.8317252384004
X	8672201	74.8317252884008
X	8741864	74.8317253384012
X	8779545	74.8317253884015
X	8822483	74.8317254383983
X	8836443	74.8317254883987
X	8874751	74.831725538399
X	8908299	74.8317255883994
X	8996734	74.8317256383998
X	9060532	74.8317256884002
X	9104849	74.8317257384006
X	9133567	74.8317257884009
X	9187607	74.8317258384013
X	9204092	74.8317258884017
X	9221914	74.8317259383984
X	9235034	74.8317259883988
X	9237684	74.8317260383992
X	9244024	74.8317260883996
X	9298739	74.8317261384
X	9361159	75.3471794539983
X	9368924	75.3471795039986
X	9371467	75.347179553999
X	9396014	75.3471796039994
X	9416662	75.3471796539998
X	9456926	75.3471797040002
X	9461948	75.3471797540005
X	9478297	75.3471798040009
X	9516742	75.3471798540013
X	9574326	75.3471799040017
X	9642460	75.3471799539984
X	9648701	75.3471800039988
X	9681236	75.3471800539992
X	9683991	75.3471801039996
X	9740540	75.3471801539999
X	9771582	75.3471802040003
X	9798143	75.3471802540007
X	9808701	75.3471803040011
X	9813798	75.3471803540015
X	9817818	75.3471804039982
X	9819612	75.3471804539986
X	9834066	75.347180503999
X	9915190	75.3471805539994
X	9924330	75.3471806039997
X	9975999	75.3471806540001
X	9976959	75.3471807040005
X	9987624	75.3471807540009
X	10059874	75.3471808040013
X	10062474	75.3471808540016
X	10070954	75.3471809039984
X	10141723	75.3471809539988
X	10143979	75.6461874943998
X	10156074	76.1612231500985
X	10181015	76.4602296904995
X	10331392	76.4602297404999
X	10364745	76.4602297905003
X	10392671	76.4602298405007
X	10424203	76.4602298905011
X	10520336	76.4602299405014
X	10550275	76.4602299904982
X	10676314	76.4602300404986
X	10751394	76.460230090499
X	10768230	76.4602301404993
X	10818438	76.4602301904997
X	11113486	76.4602302405001
X	11127774	76.4602302905005
X	11582181	76.4602303405009
X	11599514	76.4602303905012
X	11606706	76.4602304405016
X	11609033	76.4602304904984
X	11632667	76.4602305404987
X	11639349	76.4602305904991
X	11651095	76.4602306404995
X	11660529	76.4602306904999
X	11681703	76.4602307405003
X	11706478	76.4602307905006
X	11844850	76.460230840501
X	12009704	76.4602308905014
X	12058153	76.4602309405018
X	12059367	76.4602309904985
X	12060218	76.7592590319982
X	12061864	77.2736561228012
X	12080379	77.5726918444016
X	12173873	77.5726918943983
X	12176586	77.5726919443987
X	12395778	77.5726919943991
X	12501012	77.5726920443994
X	12517029	77.5726920943998
X	12529117	77.5726921444002
X	12562888	77.5726921944006
X	12570073	77.572692244401
X	12649405	77.5726922944013
X	12779379	77.5726923444017
X	12970715	77.5726923943985
X	12981332	77.5726924443989
X	13032207	77.5726924943992
X	13173402	77.8640919757017
X	13208286	77.8640920256985
X	13271672	77.8640920756989
X	13419973	77.8640921256992
X	13427216	77.8640921756996
X	13631597	77.8640922257
X	13681637	78.1554935034983
X	13693306	78.1554935534987
X	13779716	78.1554936034991
X	13870267	78.4506097379999
X	13996873	78.967189659601
X	14006043	78.9671908595992
X	14049288	78.9671909095996
X	14149957	79.0466605705005
X	14168958	79.5639052281003
X	14186268	79.6475130182007
X	14276064	80.1651498540996
X	14289993	80.1651499041
X	14304546	80.1651499541003
X	14314771	80.4614107788002
X	14333978	80.9753776094003
X	14335848	80.9753776594007
X	14339746	80.9753777094011
X	14340274	81.278975724199
X	14341180	81.5793332266003
X	14341241	81.8844685065997
X	14344388	81.8844685566
X	14493964	81.8844686066004
X	14506787	81.8844686566008
X	14671106	82.401003643201
X	14715968	82.7013671927998
X	14784197	82.7013672428002
X	14817009	82.7013672928006
X	14818761	82.7013673428009
X	14833417	82.7013673928013
X	14839036	82.7013674428017
X	14845501	82.7013674927985
X	14847141	82.7013675427988
X	14880898	82.7013675927992
X	14973129	82.7013676427996
X	14980068	82.7013676928
X	15071101	82.7013677428004
X	15089469	82.7013677928007
X	15098262	82.7013678428011
X	15103528	82.7013678928015
X	15104238	82.7013679427982
X	15106487	82.7013679927986
X	15114211	82.701368042799
X	15124210	82.7013680927994
X	15202574	82.7013681427998
X	15211829	82.7013681928001
X	15324120	83.2129488647988
X	15407438	83.7258199087009
X	15521187	83.7258199587013
X	15532242	83.7258200087017
X	15542461	83.7258200586984
X	15555628	83.7258201086988
X	15626295	83.7258201586992
X	15630161	83.7258202086996
X	15746210	83.7258202587
X	15789716	84.2373677463984
X	15795276	84.2373677963988
X	15802503	84.2373678463991
X	15852982	84.2373678963995
X	15910550	84.2373679463999
X	16032086	84.2373679964003
X	16081307	84.2373680464007
X	16111043	84.7495839006988
X	16123230	85.262438567599
X	16123324	85.2624386175994
X	16126737	85.2624386675998
X	16137523	85.2624387176002
X	16141592	85.2624387676005
X	16145051	85.2624388176009
X	16170437	85.2624388676013
X	16182231	85.2624389176017
X	16184810	85.2624389675984
X	16209108	85.2624390175988
X	16284021	85.2624390677011
X	16289955	85.2624391175996
X	16367841	85.2624391676
X	16436671	85.2624392176003
X	16526848	85.2624392676007
X	16536222	85.2624393176011
X	16545654	85.2624393676015
X	16549815	85.5614672096017
X	16556052	86.0758702804014
X	16572569	86.3749057310015
X	16669652	86.3749057809982
X	16757055	86.3749058309986
X	16766832	86.374905880999
X	16769075	86.3749059309994
X	16786014	86.3749059809998
X	16813181	86.3749060310001
X	16822338	86.3749060810005
X	16826328	86.3749061310009
X	16832714	86.3749061810013
X	16836633	86.3749062310017
X	16849362	86.3749062809984
X	16852526	86.3749063309988
X	16856060	86.3749063809992
X	16879732	86.3749064309995
X	16903568	86.3749064809999
X	16938125	86.3749065310003
X	16945683	86.3749065810007
X	17017139	86.8864732287002
X	17027491	87.3993446228014
X	17047013	87.3993446728018
X	17093495	87.3993447227986
X	17099823	87.7010618962013
X	17101272	87.7010619462017
X	17118019	88.0002053405005
X	17136984	88.5119525847986
X	17162601	88.5119526347989
X	17183878	88.5119526847993
X	17233026	88.5119527347997
X	17245438	88.5119527848001
X	17251246	88.5119528348005
X	17252723	88.5119528848008
X	17272158	88.5119529348012
X	17274195	88.5119529848016
X	17278212	88.5119530347984
X	17278997	89.0247747670983
X	17284419	89.0247748170987
X	17289930	89.024774867099
X	17294760	89.0247749170994
X	17390066	89.0247749670998
X	17582078	89.0247750171002
X	17642311	89.0247750671006
X	17644425	89.0247751171009
X	17655681	89.0247751671013
X	17656232	89.0247752171017
X	17661568	89.0247752670984
X	17669839	89.0247753170988
X	17705226	89.0247753670992
X	17712252	89.0247754170996
X	17724036	89.0247754671
X	17726109	89.0247755171004
X	17730330	89.0247755671007
X	17734581	89.5376007595987
X	17746346	89.5376008095991
X	17750619	89.5376008595995
X	17763653	89.8297779382992
X	17764569	89.8297779882996
X	17924236	90.1219550944006
X	17928407	90.121955144401
X	17950715	90.1219551944014
X	18011967	90.1219552444018
X	18042611	90.1219552943985
X	18070936	90.1219553443989
X	18234529	90.1219553943993
X	18240041	90.1219554443996
X	18243223	90.1219554944
X	18265674	90.1219555444004
X	18280261	90.1219555944008
X	18318538	90.6347807579004
X	18328421	90.6347808079008
X	18331761	90.6347808579012
X	18341436	90.6347809079016
X	18361500	90.6347809578983
X	18436035	90.6347810078987
X	18510860	90.6347810578991
X	18518948	90.6347811078995
X	18534765	90.6347811578999
X	18558136	90.6347812079002
X	18580143	90.6347812579006
X	18608024	90.634781307901
X	18652861	90.6347813579014
X	18657700	91.1476193751987
X	18663685	91.6605109357006
X	18730149	92.1734057198009
X	18734225	92.685608940501
X	18737555	92.6856089905014
X	18801222	92.6856090405017
X	18804661	92.9839801687012
X	18848446	93.4990191239012
X	18850304	93.7980136252991
X	18878853	93.7980136752994
X	18885543	93.7980137252998
X	18886703	93.7980137753002
X	18892985	93.7980138253006
X	18898129	93.798013875301
X	18944462	93.7980139253013
X	18977995	93.7980139753017
X	19045506	93.7980140252985
X	19142198	94.3119726691002
X	19264778	94.6072434320013
X	19266117	94.6072434820016
X	19268839	94.9029762356004
X	19284674	94.9029762856007
X	19290995	94.9029763356011
X	19296192	94.9029763856015
X	19323217	94.9029764355982
X	19375998	95.4151633719011
X	19386710	95.4151634219015
X	19388867	95.4151634718983
X	19394830	95.4151635218986
X	19398575	95.415163571899
X	19400336	95.4151636220013
X	19411178	95.4151636720017
X	19411951	95.7527985261986
X	19415549	96.2814987851998
X	19417213	96.6046475924013
X	19433399	96.6046476424017
X	19438777	96.6046476923984
X	19460502	96.6046477423988
X	19468862	96.6046477923992
X	19471150	96.6046478423996
X	19497083	96.6046478924
X	19498207	96.6046479424003
X	19530499	97.1168528447015
X	19533272	97.1168528946982
X	19533304	97.1168529446986
X	19539257	97.116852994699
X	19573502	97.1168530446994
X	19581291	97.1168530946998
X	19618911	97.1168531447001
X	19621445	97.1168531947005
X	19627965	97.1168532447009
X	19628179	97.4193850049014
X	19630616	97.9337485069991
X	19631237	98.2362968113994
X	19631775	98.538924681201
X	19640944	99.0532904013016
X	19645948	99.3552983031987
X	19658065	99.355298353199
X	19693539	99.8692925362011
X	19819623	100.1650529736
X	19840944	100.1650530236
X	19886654	100.165053073601
X	19892355	100.165053123601
X	19898550	100.165053173601
X	19905106	100.6809695907
X	19917338	100.979328780399
X	20063411	100.979328830399
X	20065020	100.979328880399
X	20065845	101.1313602341
X	20067971	101.437509718398
X	20078896	101.589184639601
X	20079734	101.823657954199
X	20081513	102.125863867899
X	20083144	103.0222641213
X	20114233	103.022264171301
X	20115159	103.022264221301
X	20117437	103.3241320425
X	20117770	103.7669049057
X	20247329	104.067389292199
X	20290269	104.067389342199
X	20297614	104.067389392199
X	20336808	104.0673894422
X	20340342	104.0673894922
X	20346082	104.578944496199
X	20346664	104.5789445462
X	20357854	104.5789445962
X	20362071	105.091134422899
X	20367546	105.091134473001
X	20386805	105.091134523002
X	20408671	105.091134572998
X	20460418	105.091134622999
X	20463642	105.091134672999
X	20541494	105.091134722999
X	20543359	105.091134773
X	20547970	105.091134822898
X	20549647	105.6033438997
X	20550804	106.1172944883
X	20553132	106.422032641
X	20553470	106.936352627901
X	20557675	107.241104139899
X	20560481	107.754998025201
X	20565119	107.754998075201
X	20568040	107.754998125201
X	20574056	107.754998175202
X	20574645	107.754998225199
X	20579981	107.754998275199
X	20586790	107.754998325199
X	20588979	107.7549983752
X	20597820	107.7549984252
X	20598319	107.7549984752
X	20623504	107.754998525201
X	20757140	107.754998575201
X	20781869	107.754998625202
X	20788784	107.754998675198
X	20791471	107.754998725199
X	20793754	107.754998775199
X	20854162	107.754998825199
X	20896431	107.7549988752
X	20918275	108.2672111508
X	20918887	108.779446912598
X	20928657	108.779446962599
X	20942607	108.779447012599
X	20948701	109.2916693681
X	20958413	109.803935292101
X	20961258	110.316144632201
X	20963232	110.316144682201
X	20963946	110.316144732202
X	20967633	110.829457816999
X	21026429	111.1274018513
X	21101700	111.1274019013
X	21118565	111.1274019513
X	21160184	111.127402001301
X	21178761	111.127402051301
X	21180033	111.436862734699
X	21180811	111.522605412902
X	21203107	111.831641478799
X	21204354	111.9169803107
X	21209014	111.9169803607
X	21215062	111.9169811149
X	21216265	112.222100915002
X	21217263	112.522671324601
X	21219903	112.826245144301
X	21226031	112.826245194301
X	21226032	112.826245244301
X	21272705	112.826245294302
X	21273230	112.826245344299
X	21278362	112.826245394299
X	21282910	112.826245444299
X	21297415	112.8262454943
X	21301636	112.8262455443
X	21302865	112.8262455943
X	21311289	112.826245644301
X	21316505	112.826245694301
X	21316527	113.341695779902
X	21318273	113.341695829899
X	21327059	113.341695879899
X	21328797	113.638056973999
X	21332334	114.1531031302
X	21350199	114.452072119999
X	21353554	114.452072169999
X	21367195	114.45207222
X	21367696	114.45207227
X	21379572	114.45207232
X	21386997	114.452072370001
X	21389018	114.452072420001
X	21389019	114.964897427199
X	21403193	114.964897477199
X	21403704	114.964897527199
X	21466971	114.9648975772
X	21574918	114.9648976272
X	21579241	114.9648976772
X	21583213	114.964897727201
X	21606734	114.964897777201
X	21613916	114.964897827202
X	21624025	114.964897877198
X	21626226	114.964897927199
X	21628899	114.964897977199
X	21630974	114.9648980272
X	21640340	114.9648980772
X	21643869	114.9648981272
X	21652035	114.964898177201
X	21836497	114.964898227201
X	21875218	114.964898277201
X	21977578	114.964898327202
X	21989921	114.964898377199
X	22026026	116.009441197999
X	22028262	116.516974418199
X	22031504	117.5616367279
X	22031837	117.5616367779
X	22033288	118.032333143601
X	22033759	118.032333193602
X	22039569	119.575004283699
X	22043235	119.575004333699
X	22069372	120.087979718501
X	22070238	120.600870677001
X	22071481	121.108291711302
X	22135532	122.707633119298
X	22151058	123.215054153599
X	22160490	123.7279460065
X	22160685	123.9875929628
